time_s,undamped,underdamped,critical,overdamped
18.145000,0.2880548258,0.0000000000,0.0000000000,0.0000003709
18.150000,0.2867070262,0.0000000000,0.0000000000,0.0000003695
18.155000,0.2852889131,0.0000000000,0.0000000000,0.0000003681
18.160000,0.2838008343,0.0000000000,0.0000000000,0.0000003668
18.165000,0.2822431548,0.0000000000,0.0000000000,0.0000003654
18.170000,0.2806162566,0.0000000000,0.0000000000,0.0000003640
18.175000,0.2789205387,0.0000000000,0.0000000000,0.0000003626
18.180000,0.2771564169,0.0000000000,0.0000000000,0.0000003613
18.185000,0.2753243238,0.0000000000,0.0000000000,0.0000003599
18.190000,0.2734247089,0.0000000000,0.0000000000,0.0000003586
18.195000,0.2714580379,0.0000000000,0.0000000000,0.0000003572
18.200000,0.2694247932,0.0000000000,0.0000000000,0.0000003559
18.205000,0.2673254734,-0.0000000000,0.0000000000,0.0000003545
18.210000,0.2651605934,-0.0000000000,0.0000000000,0.0000003532
18.215000,0.2629306841,-0.0000000000,0.0000000000,0.0000003519
18.220000,0.2606362924,-0.0000000000,0.0000000000,0.0000003506
18.225000,0.2582779809,-0.0000000000,0.0000000000,0.0000003492
18.230000,0.2558563280,-0.0000000000,0.0000000000,0.0000003479
18.235000,0.2533719276,-0.0000000000,0.0000000000,0.0000003466
18.240000,0.2508253891,-0.0000000000,0.0000000000,0.0000003453
18.245000,0.2482173369,-0.0000000000,0.0000000000,0.0000003440
18.250000,0.2455484106,-0.0000000000,0.0000000000,0.0000003427
18.255000,0.2428192648,-0.0000000000,0.0000000000,0.0000003414
18.260000,0.2400305688,-0.0000000000,0.0000000000,0.0000003402
18.265000,0.2371830065,-0.0000000000,0.0000000000,0.0000003389
18.270000,0.2342772762,-0.0000000000,0.0000000000,0.0000003376
18.275000,0.2313140907,-0.0000000000,0.0000000000,0.0000003363
18.280000,0.2282941765,-0.0000000000,0.0000000000,0.0000003351
18.285000,0.2252182743,-0.0000000000,0.0000000000,0.0000003338
18.290000,0.2220871384,-0.0000000000,0.0000000000,0.0000003326
18.295000,0.2189015368,-0.0000000000,0.0000000000,0.0000003313
18.300000,0.2156622507,-0.0000000000,0.0000000000,0.0000003301
18.305000,0.2123700745,-0.0000000000,0.0000000000,0.0000003288
18.310000,0.2090258156,-0.0000000000,0.0000000000,0.0000003276
18.315000,0.2056302942,-0.0000000000,0.0000000000,0.0000003264
18.320000,0.2021843430,-0.0000000000,0.0000000000,0.0000003251
18.325000,0.1986888071,-0.0000000000,0.0000000000,0.0000003239
18.330000,0.1951445437,-0.0000000000,0.0000000000,0.0000003227
18.335000,0.1915524221,-0.0000000000,0.0000000000,0.0000003215
18.340000,0.1879133233,-0.0000000000,0.0000000000,0.0000003203
18.345000,0.1842281397,-0.0000000000,0.0000000000,0.0000003191
18.350000,0.1804977750,-0.0000000000,0.0000000000,0.0000003179
18.355000,0.1767231441,-0.0000000000,0.0000000000,0.0000003167
18.360000,0.1729051728,-0.0000000000,0.0000000000,0.0000003155
18.365000,0.1690447974,-0.0000000000,0.0000000000,0.0000003143
18.370000,0.1651429645,-0.0000000000,0.0000000000,0.0000003131
18.375000,0.1612006312,-0.0000000000,0.0000000000,0.0000003119
18.380000,0.1572187643,-0.0000000000,0.0000000000,0.0000003108
18.385000,0.1531983402,-0.0000000000,0.0000000000,0.0000003096
18.390000,0.1491403450,-0.0000000000,0.0000000000,0.0000003084
18.395000,0.1450457739,-0.0000000000,0.0000000000,0.0000003073
18.400000,0.1409156310,-0.0000000000,0.0000000000,0.0000003061
18.405000,0.1367509293,-0.0000000000,0.0000000000,0.0000003050
18.410000,0.1325526901,-0.0000000000,0.0000000000,0.0000003038
18.415000,0.1283219430,-0.0000000000,0.0000000000,0.0000003027
18.420000,0.1240597256,-0.0000000000,0.0000000000,0.0000003015
18.425000,0.1197670832,-0.0000000000,0.0000000000,0.0000003004
18.430000,0.1154450685,-0.0000000000,0.0000000000,0.0000002993
18.435000,0.1110947414,-0.0000000000,0.0000000000,0.0000002982
18.440000,0.1067171690,-0.0000000000,0.0000000000,0.0000002970
18.445000,0.1023134247,-0.0000000000,0.0000000000,0.0000002959
18.450000,0.0978845885,-0.0000000000,0.0000000000,0.0000002948
18.455000,0.0934317467,-0.0000000000,0.0000000000,0.0000002937
18.460000,0.0889559911,-0.0000000000,0.0000000000,0.0000002926
18.465000,0.0844584196,-0.0000000000,0.0000000000,0.0000002915
18.470000,0.0799401350,-0.0000000000,0.0000000000,0.0000002904
18.475000,0.0754022456,-0.0000000000,0.0000000000,0.0000002893
18.480000,0.0708458641,-0.0000000000,0.0000000000,0.0000002882
18.485000,0.0662721080,-0.0000000000,0.0000000000,0.0000002871
18.490000,0.0616820990,-0.0000000000,0.0000000000,0.0000002861
18.495000,0.0570769628,-0.0000000000,0.0000000000,0.0000002850
18.500000,0.0524578288,-0.0000000000,0.0000000000,0.0000002839
18.505000,0.0478258297,-0.0000000000,0.0000000000,0.0000002829
18.510000,0.0431821016,-0.0000000000,0.0000000000,0.0000002818
18.515000,0.0385277833,-0.0000000000,0.0000000000,0.0000002807
18.520000,0.0338640162,-0.0000000000,0.0000000000,0.0000002797
18.525000,0.0291919442,-0.0000000000,0.0000000000,0.0000002786
18.530000,0.0245127130,-0.0000000000,0.0000000000,0.0000002776
18.535000,0.0198274701,-0.0000000000,0.0000000000,0.0000002765
18.540000,0.0151373647,-0.0000000000,0.0000000000,0.0000002755
18.545000,0.0104435469,-0.0000000000,0.0000000000,0.0000002745
18.550000,0.0057471679,-0.0000000000,0.0000000000,0.0000002734
18.555000,0.0010493795,-0.0000000000,0.0000000000,0.0000002724
18.560000,-0.0036486664,-0.0000000000,0.0000000000,0.0000002714
18.565000,-0.0083458174,-0.0000000000,0.0000000000,0.0000002704
18.570000,-0.0130409216,-0.0000000000,0.0000000000,0.0000002693
18.575000,-0.0177328276,-0.0000000000,0.0000000000,0.0000002683
18.580000,-0.0224203848,-0.0000000000,0.0000000000,0.0000002673
18.585000,-0.0271024434,-0.0000000000,0.0000000000,0.0000002663
18.590000,-0.0317778553,-0.0000000000,0.0000000000,0.0000002653
18.595000,-0.0364454739,-0.0000000000,0.0000000000,0.0000002643
18.600000,-0.0411041543,-0.0000000000,0.0000000000,0.0000002633
18.605000,-0.0457527542,-0.0000000000,0.0000000000,0.0000002623
18.610000,-0.0503901335,-0.0000000000,0.0000000000,0.0000002613
18.615000,-0.0550151548,-0.0000000000,0.0000000000,0.0000002604
18.620000,-0.0596266840,-0.0000000000,0.0000000000,0.0000002594
18.625000,-0.0642235899,-0.0000000000,0.0000000000,0.0000002584
18.630000,-0.0688047454,-0.0000000000,0.0000000000,0.0000002574
18.635000,-0.0733690269,-0.0000000000,0.0000000000,0.0000002565
18.640000,-0.0779153150,-0.0000000000,0.0000000000,0.0000002555
18.645000,-0.0824424947,-0.0000000000,0.0000000000,0.0000002546
18.650000,-0.0869494558,-0.0000000000,0.0000000000,0.0000002536
18.655000,-0.0914350930,-0.0000000000,0.0000000000,0.0000002526
18.660000,-0.0958983062,-0.0000000000,0.0000000000,0.0000002517
18.665000,-0.1003380009,-0.0000000000,0.0000000000,0.0000002507
18.670000,-0.1047530881,-0.0000000000,0.0000000000,0.0000002498
18.675000,-0.1091424852,-0.0000000000,0.0000000000,0.0000002489
18.680000,-0.1135051156,-0.0000000000,0.0000000000,0.0000002479
18.685000,-0.1178399094,-0.0000000000,0.0000000000,0.0000002470
18.690000,-0.1221458037,-0.0000000000,0.0000000000,0.0000002461
18.695000,-0.1264217422,-0.0000000000,0.0000000000,0.0000002451
18.700000,-0.1306666765,-0.0000000000,0.0000000000,0.0000002442
18.705000,-0.1348795654,-0.0000000000,0.0000000000,0.0000002433
18.710000,-0.1390593758,-0.0000000000,0.0000000000,0.0000002424
18.715000,-0.1432050826,-0.0000000000,0.0000000000,0.0000002415
18.720000,-0.1473156690,-0.0000000000,0.0000000000,0.0000002406
18.725000,-0.1513901270,-0.0000000000,0.0000000000,0.0000002397
18.730000,-0.1554274574,-0.0000000000,0.0000000000,0.0000002388
18.735000,-0.1594266699,-0.0000000000,0.0000000000,0.0000002379
18.740000,-0.1633867838,-0.0000000000,0.0000000000,0.0000002370
18.745000,-0.1673068280,-0.0000000000,0.0000000000,0.0000002361
18.750000,-0.1711858410,-0.0000000000,0.0000000000,0.0000002352
18.755000,-0.1750228715,-0.0000000000,0.0000000000,0.0000002343
18.760000,-0.1788169785,-0.0000000000,0.0000000000,0.0000002334
18.765000,-0.1825672316,-0.0000000000,0.0000000000,0.0000002326
18.770000,-0.1862727110,-0.0000000000,0.0000000000,0.0000002317
18.775000,-0.1899325079,-0.0000000000,0.0000000000,0.0000002308
18.780000,-0.1935457249,-0.0000000000,0.0000000000,0.0000002299
18.785000,-0.1971114757,-0.0000000000,0.0000000000,0.0000002291
18.790000,-0.2006288859,-0.0000000000,0.0000000000,0.0000002282
18.795000,-0.2040970929,-0.0000000000,0.0000000000,0.0000002274
18.800000,-0.2075152461,-0.0000000000,0.0000000000,0.0000002265
18.805000,-0.2108825072,-0.0000000000,0.0000000000,0.0000002257
18.810000,-0.2141980504,-0.0000000000,0.0000000000,0.0000002248
18.815000,-0.2174610627,-0.0000000000,0.0000000000,0.0000002240
18.820000,-0.2206707437,-0.0000000000,0.0000000000,0.0000002231
18.825000,-0.2238263063,-0.0000000000,0.0000000000,0.0000002223
18.830000,-0.2269269766,-0.0000000000,0.0000000000,0.0000002215
18.835000,-0.2299719942,-0.0000000000,0.0000000000,0.0000002206
18.840000,-0.2329606124,-0.0000000000,0.0000000000,0.0000002198
18.845000,-0.2358920981,-0.0000000000,0.0000000000,0.0000002190
18.850000,-0.2387657325,-0.0000000000,0.0000000000,0.0000002181
18.855000,-0.2415808108,-0.0000000000,0.0000000000,0.0000002173
18.860000,-0.2443366426,-0.0000000000,0.0000000000,0.0000002165
18.865000,-0.2470325520,-0.0000000000,0.0000000000,0.0000002157
18.870000,-0.2496678780,-0.0000000000,0.0000000000,0.0000002149
18.875000,-0.2522419742,-0.0000000000,0.0000000000,0.0000002141
18.880000,-0.2547542092,-0.0000000000,0.0000000000,0.0000002133
18.885000,-0.2572039671,-0.0000000000,0.0000000000,0.0000002125
18.890000,-0.2595906470,-0.0000000000,0.0000000000,0.0000002117
18.895000,-0.2619136637,-0.0000000000,0.0000000000,0.0000002109
18.900000,-0.2641724472,-0.0000000000,0.0000000000,0.0000002101
18.905000,-0.2663664439,-0.0000000000,0.0000000000,0.0000002093
18.910000,-0.2684951155,-0.0000000000,0.0000000000,0.0000002085
18.915000,-0.2705579400,-0.0000000000,0.0000000000,0.0000002077
18.920000,-0.2725544115,-0.0000000000,0.0000000000,0.0000002069
18.925000,-0.2744840404,-0.0000000000,0.0000000000,0.0000002062
18.930000,-0.2763463535,-0.0000000000,0.0000000000,0.0000002054
18.935000,-0.2781408940,-0.0000000000,0.0000000000,0.0000002046
18.940000,-0.2798672219,-0.0000000000,0.0000000000,0.0000002038
18.945000,-0.2815249137,-0.0000000000,0.0000000000,0.0000002031
18.950000,-0.2831135630,-0.0000000000,0.0000000000,0.0000002023
18.955000,-0.2846327801,-0.0000000000,0.0000000000,0.0000002016
18.960000,-0.2860821924,-0.0000000000,0.0000000000,0.0000002008
18.965000,-0.2874614445,-0.0000000000,0.0000000000,0.0000002000
18.970000,-0.2887701981,-0.0000000000,0.0000000000,0.0000001993
18.975000,-0.2900081323,-0.0000000000,0.0000000000,0.0000001985
18.980000,-0.2911749434,-0.0000000000,0.0000000000,0.0000001978
18.985000,-0.2922703454,-0.0000000000,0.0000000000,0.0000001971
18.990000,-0.2932940695,-0.0000000000,0.0000000000,0.0000001963
18.995000,-0.2942458647,-0.0000000000,0.0000000000,0.0000001956
19.000000,-0.2951254975,-0.0000000000,0.0000000000,0.0000001948
19.005000,-0.2959327524,-0.0000000000,0.0000000000,0.0000001941
19.010000,-0.2966674312,-0.0000000000,0.0000000000,0.0000001934
19.015000,-0.2973293538,-0.0000000000,0.0000000000,0.0000001927
19.020000,-0.2979183578,-0.0000000000,0.0000000000,0.0000001919
19.025000,-0.2984342989,-0.0000000000,0.0000000000,0.0000001912
19.030000,-0.2988770505,-0.0000000000,0.0000000000,0.0000001905
19.035000,-0.2992465040,-0.0000000000,0.0000000000,0.0000001898
19.040000,-0.2995425687,-0.0000000000,0.0000000000,0.0000001891
19.045000,-0.2997651722,-0.0000000000,0.0000000000,0.0000001884
19.050000,-0.2999142597,-0.0000000000,0.0000000000,0.0000001876
19.055000,-0.2999897948,-0.0000000000,0.0000000000,0.0000001869
19.060000,-0.2999917589,-0.0000000000,0.0000000000,0.0000001862
19.065000,-0.2999201515,-0.0000000000,0.0000000000,0.0000001855
19.070000,-0.2997749902,-0.0000000000,0.0000000000,0.0000001848
19.075000,-0.2995563106,-0.0000000000,0.0000000000,0.0000001841
19.080000,-0.2992641663,-0.0000000000,0.0000000000,0.0000001835
19.085000,-0.2988986289,-0.0000000000,0.0000000000,0.0000001828
19.090000,-0.2984597882,-0.0000000000,0.0000000000,0.0000001821
19.095000,-0.2979477517,-0.0000000000,0.0000000000,0.0000001814
19.100000,-0.2973626450,-0.0000000000,0.0000000000,0.0000001807
19.105000,-0.2967046116,-0.0000000000,0.0000000000,0.0000001800
19.110000,-0.2959738129,-0.0000000000,0.0000000000,0.0000001794
19.115000,-0.2951704281,-0.0000000000,0.0000000000,0.0000001787
19.120000,-0.2942946542,-0.0000000000,0.0000000000,0.0000001780
19.125000,-0.2933467061,-0.0000000000,0.0000000000,0.0000001773
19.130000,-0.2923268161,-0.0000000000,0.0000000000,0.0000001767
19.135000,-0.2912352345,-0.0000000000,0.0000000000,0.0000001760
19.140000,-0.2900722288,-0.0000000000,0.0000000000,0.0000001753
19.145000,-0.2888380844,-0.0000000000,0.0000000000,0.0000001747
19.150000,-0.2875331040,-0.0000000000,0.0000000000,0.0000001740
19.155000,-0.2861576074,-0.0000000000,0.0000000000,0.0000001734
19.160000,-0.2847119322,-0.0000000000,0.0000000000,0.0000001727
19.165000,-0.2831964327,-0.0000000000,0.0000000000,0.0000001721
19.170000,-0.2816114808,-0.0000000000,0.0000000000,0.0000001714
19.175000,-0.2799574650,-0.0000000000,0.0000000000,0.0000001708
19.180000,-0.2782347911,-0.0000000000,0.0000000000,0.0000001701
19.185000,-0.2764438815,-0.0000000000,0.0000000000,0.0000001695
19.190000,-0.2745851755,-0.0000000000,0.0000000000,0.0000001689
19.195000,-0.2726591288,-0.0000000000,0.0000000000,0.0000001682
19.200000,-0.2706662138,-0.0000000000,0.0000000000,0.0000001676
19.205000,-0.2686069192,-0.0000000000,0.0000000000,0.0000001670
19.210000,-0.2664817502,-0.0000000000,0.0000000000,0.0000001663
19.215000,-0.2642912279,-0.0000000000,0.0000000000,0.0000001657
19.220000,-0.2620358894,-0.0000000000,0.0000000000,0.0000001651
19.225000,-0.2597162880,-0.0000000000,0.0000000000,0.0000001645
19.230000,-0.2573329925,-0.0000000000,0.0000000000,0.0000001639
19.235000,-0.2548865873,-0.0000000000,0.0000000000,0.0000001632
19.240000,-0.2523776725,-0.0000000000,0.0000000000,0.0000001626
19.245000,-0.2498068633,-0.0000000000,0.0000000000,0.0000001620
19.250000,-0.2471747902,-0.0000000000,0.0000000000,0.0000001614
19.255000,-0.2444820988,-0.0000000000,0.0000000000,0.0000001608
19.260000,-0.2417294493,-0.0000000000,0.0000000000,0.0000001602
19.265000,-0.2389175169,-0.0000000000,0.0000000000,0.0000001596
19.270000,-0.2360469912,-0.0000000000,0.0000000000,0.0000001590
19.275000,-0.2331185761,-0.0000000000,0.0000000000,0.0000001584
19.280000,-0.2301329899,-0.0000000000,0.0000000000,0.0000001578
19.285000,-0.2270909647,-0.0000000000,0.0000000000,0.0000001572
19.290000,-0.2239932466,-0.0000000000,0.0000000000,0.0000001566
19.295000,-0.2208405953,-0.0000000000,0.0000000000,0.0000001560
19.300000,-0.2176337839,0.0000000000,0.0000000000,0.0000001554
19.305000,-0.2143735990,0.0000000000,0.0000000000,0.0000001549
19.310000,-0.2110608399,0.0000000000,0.0000000000,0.0000001543
19.315000,-0.2076963193,0.0000000000,0.0000000000,0.0000001537
19.320000,-0.2042808622,0.0000000000,0.0000000000,0.0000001531
19.325000,-0.2008153062,0.0000000000,0.0000000000,0.0000001525
19.330000,-0.1973005013,0.0000000000,0.0000000000,0.0000001520
19.335000,-0.1937373094,0.0000000000,0.0000000000,0.0000001514
19.340000,-0.1901266044,0.0000000000,0.0000000000,0.0000001508
19.345000,-0.1864692719,0.0000000000,0.0000000000,0.0000001503
19.350000,-0.1827662086,0.0000000000,0.0000000000,0.0000001497
19.355000,-0.1790183229,0.0000000000,0.0000000000,0.0000001491
19.360000,-0.1752265338,0.0000000000,0.0000000000,0.0000001486
19.365000,-0.1713917713,0.0000000000,0.0000000000,0.0000001480
19.370000,-0.1675149759,0.0000000000,0.0000000000,0.0000001475
19.375000,-0.1635970982,0.0000000000,0.0000000000,0.0000001469
19.380000,-0.1596390991,0.0000000000,0.0000000000,0.0000001464
19.385000,-0.1556419494,0.0000000000,0.0000000000,0.0000001458
19.390000,-0.1516066292,0.0000000000,0.0000000000,0.0000001453
19.395000,-0.1475341283,0.0000000000,0.0000000000,0.0000001447
19.400000,-0.1434254454,0.0000000000,0.0000000000,0.0000001442
19.405000,-0.1392815881,0.0000000000,0.0000000000,0.0000001436
19.410000,-0.1351035727,0.0000000000,0.0000000000,0.0000001431
19.415000,-0.1308924238,0.0000000000,0.0000000000,0.0000001426
19.420000,-0.1266491742,0.0000000000,0.0000000000,0.0000001420
19.425000,-0.1223748646,0.0000000000,0.0000000000,0.0000001415
19.430000,-0.1180705431,0.0000000000,0.0000000000,0.0000001410
19.435000,-0.1137372654,0.0000000000,0.0000000000,0.0000001404
19.440000,-0.1093760942,0.0000000000,0.0000000000,0.0000001399
19.445000,-0.1049880991,0.0000000000,0.0000000000,0.0000001394
19.450000,-0.1005743561,0.0000000000,0.0000000000,0.0000001388
19.455000,-0.0961359478,0.0000000000,0.0000000000,0.0000001383
19.460000,-0.0916739627,0.0000000000,0.0000000000,0.0000001378
19.465000,-0.0871894950,0.0000000000,0.0000000000,0.0000001373
19.470000,-0.0826836444,0.0000000000,0.0000000000,0.0000001368
19.475000,-0.0781575162,0.0000000000,0.0000000000,0.0000001363
19.480000,-0.0736122202,0.0000000000,0.0000000000,0.0000001357
19.485000,-0.0690488711,0.0000000000,0.0000000000,0.0000001352
19.490000,-0.0644685882,0.0000000000,0.0000000000,0.0000001347
19.495000,-0.0598724947,0.0000000000,0.0000000000,0.0000001342
19.500000,-0.0552617178,0.0000000000,0.0000000000,0.0000001337
19.505000,-0.0506373881,0.0000000000,0.0000000000,0.0000001332
19.510000,-0.0460006400,0.0000000000,0.0000000000,0.0000001327
19.515000,-0.0413526104,0.0000000000,0.0000000000,0.0000001322
19.520000,-0.0366944393,0.0000000000,0.0000000000,0.0000001317
19.525000,-0.0320272690,0.0000000000,0.0000000000,0.0000001312
19.530000,-0.0273522442,0.0000000000,0.0000000000,0.0000001307
19.535000,-0.0226705115,0.0000000000,0.0000000000,0.0000001302
19.540000,-0.0179832189,0.0000000000,0.0000000000,0.0000001297
19.545000,-0.0132915160,0.0000000000,0.0000000000,0.0000001293
19.550000,-0.0085965534,0.0000000000,0.0000000000,0.0000001288
19.555000,-0.0038994825,0.0000000000,0.0000000000,0.0000001283
19.560000,0.0007985446,0.0000000000,0.0000000000,0.0000001278
19.565000,0.0054963760,0.0000000000,0.0000000000,0.0000001273
19.570000,0.0101928593,0.0000000000,0.0000000000,0.0000001268
19.575000,0.0148868430,0.0000000000,0.0000000000,0.0000001264
19.580000,0.0195771756,0.0000000000,0.0000000000,0.0000001259
19.585000,0.0242627071,0.0000000000,0.0000000000,0.0000001254
19.590000,0.0289422883,0.0000000000,0.0000000000,0.0000001250
19.595000,0.0336147716,0.0000000000,0.0000000000,0.0000001245
19.600000,0.0382790109,0.0000000000,0.0000000000,0.0000001240
19.605000,0.0429338626,0.0000000000,0.0000000000,0.0000001235
19.610000,0.0475781849,0.0000000000,0.0000000000,0.0000001231
19.615000,0.0522108389,0.0000000000,0.0000000000,0.0000001226
19.620000,0.0568306885,0.0000000000,0.0000000000,0.0000001222
19.625000,0.0614366006,0.0000000000,0.0000000000,0.0000001217
19.630000,0.0660274458,0.0000000000,0.0000000000,0.0000001212
19.635000,0.0706020980,0.0000000000,0.0000000000,0.0000001208
19.640000,0.0751594354,0.0000000000,0.0000000000,0.0000001203
19.645000,0.0796983403,0.0000000000,0.0000000000,0.0000001199
19.650000,0.0842176996,0.0000000000,0.0000000000,0.0000001194
